Age,Income,SpendingScore,ProductViews,CartAdditions,CategoryInterest,BrandLoyalty,DiscountSensitivity,TimeOnSite,PreviousPurchases,AffinityScore
42,108287,97.81783674849595,9,5,7,0.13853710254393403,0.0457343550046071,353.90777422445836,39,0.42780144177612023
61,114711,84.77456921801733,14,7,4,0.7306021072046958,0.9367146704338196,276.00899468010516,22,0.6610907424867675
29,44288,46.02814747142632,13,10,9,0.7570587297725567,0.2013010444836313,328.58147551837914,43,0.5144136223940219
43,66629,77.73913364048853,10,5,8,0.9580976584630154,0.6882702502596171,305.4316979355529,0,0.4979803725187755
54,136779,20.110835388083974,12,3,8,0.20559358346994816,0.146913300714837,309.6293805678036,41,0.4797891971588321
65,67800,56.67129641178603,8,7,2,0.6490644064935835,0.901160215226132,348.9396577939787,1,0.5889235185733891
50,57367,8.38728650130211,10,5,5,0.43083981006522976,0.7480280626428364,243.51977418517305,16,0.3551994846439667
45,97810,35.46081419291662,8,5,6,0.11385135798975032,0.05446027132576792,355.16694280383115,33,0.4281328555642122
26,97754,23.36035598059486,10,11,6,0.3361537277786839,0.2722023689078069,290.08447189302035,12,0.4148672503950689
29,109328,72.17207171719588,11,7,9,0.3674449250335985,0.9698034616301872,300.4912626301739,6,0.6649548183228567
22,88513,49.518978430221786,5,6,4,0.4534464480538253,0.8462323054429517,289.60151361619785,25,0.5766058604686259
69,102762,75.35597740595304,6,3,7,0.2930332358573765,0.047661847633648,253.74912850600248,27,0.4641301099686504
45,49022,52.014248325513115,10,4,9,0.5526653342778202,0.30730479229080065,381.26960623671533,6,0.325699635117351
52,89329,9.561959773012214,10,5,5,0.6064550312647708,0.3289255808501732,219.88818531876848,8,0.3223546428781499
22,79414,73.80139732352015,12,6,6,0.4127961511891265,0.4797244011814805,291.77060637432754,46,0.5339640769875612
51,21659,83.48969713479275,13,6,1,0.37339261770614074,0.27590821728193937,338.3690207767502,24,0.35761140538009173
63,77941,90.44959136536646,10,2,7,0.6555087031590959,0.8293780850265605,292.47813657089256,40,0.6106944640522352
51,57930,57.62720258536411,6,9,5,0.0542036069707188,0.47082172943022815,413.0927370966091,38,0.5039956100631094
30,63473,75.60495054095001,11,6,4,0.86640958903393,0.012550335579192051,267.616975174207,43,0.47979502269797153
56,147015,75.45238935138008,15,2,3,0.9746322881222925,0.38952181194300073,231.44563410180797,7,0.5944462639481259
59,75598,16.41922622009549,9,7,1,0.0553089924754776,0.592966915338375,242.49494484214233,6,0.30328354841903804
62,36040,17.257848058497505,13,3,5,0.709179895674747,0.6592528021210076,319.3447931191921,5,0.31904349150851385
65,89806,8.017665075103485,16,7,3,0.25223800781242245,0.09634440330779726,387.3427697858473,9,0.2827894470442537
31,33286,32.671449878889845,14,7,8,0.43001824910134057,0.49730242945581693,324.78249954233445,26,0.2819516934659258
28,89139,47.87735018636539,13,11,4,0.2706427877760039,0.4303710379208894,233.53684901780272,19,0.4719069510078022
59,132076,99.79188742266747,13,5,3,0.21424659068459617,0.17597637819657996,261.66171829596914,2,0.5698370911323453
55,75916,43.668340864748785,9,4,1,0.4409838063123913,0.18021905051747467,362.14331611227396,29,0.41275747371038934
21,37600,72.89801626222972,12,3,2,0.3716084544506735,0.9730463860478201,259.4432116586284,29,0.45208290139547297
50,22291,69.64630560098092,7,3,2,0.42579102576602457,0.41351552809477143,256.82713702634663,31,0.41548636633448693
24,33123,21.243713074807378,8,8,1,0.8080837584525994,0.6402893952011861,398.63665709033916,30,0.46559545535431346
58,149303,6.792207993494205,8,7,8,0.9786485772215215,0.20621604591444764,237.79686034057232,20,0.5399319275658553
25,23811,55.05466840182516,10,10,5,0.1433315354330864,0.9564712718589548,327.2689366620826,19,0.41410974328410693
54,98883,70.33025363913313,10,5,2,0.7440970445036063,0.9467723275725627,278.67830583680774,11,0.6820801855701855
68,51276,99.82692722843935,13,8,8,0.5491008385552327,0.7934985652600286,332.23415444570065,34,0.5795302510306206
27,74145,36.502494175835906,14,3,5,0.3730180755064405,0.4361619316271501,371.67140324968653,17,0.36872272621881763
60,66619,89.74009164602857,12,9,5,0.6605731973307689,0.4152035300139031,337.5231280969403,22,0.4924940418612907
32,101049,38.81131313104946,8,3,2,0.8815259519140123,0.8897966481566165,197.93810503758942,27,0.5839173610156468
55,90678,69.25175913462077,13,8,8,0.6415083979622448,0.868710833598548,353.9215251598252,13,0.5143471042971908
32,108782,60.227040121188146,10,5,3,0.7036339540167177,0.9245826161081472,362.0616044056188,47,0.6308336937849512
22,111043,6.244900536957095,9,4,4,0.1482423754341221,0.27319054883512817,301.1783221065553,7,0.2951295031030535
46,46714,8.760454270055591,8,7,5,0.7129181452940373,0.6621657197761082,317.1630515260315,15,0.293239919126949
36,75685,3.0556448827216367,10,9,9,0.9861252959746832,0.6717557670545157,264.7047908946852,48,0.5844621405818764
68,32194,37.71257437480496,8,7,2,0.9595997374999224,0.36000411944255784,281.5299844727089,0,0.35454822564696653
27,93062,74.83430382783506,16,5,8,0.40919407818105014,0.09455288329534273,234.75265345358096,4,0.3716912767783025
29,84037,18.10278400508155,11,5,5,0.8822597075903154,0.10438982988509393,328.41385897016414,4,0.3916266379347418
21,39362,60.97944387000568,7,4,9,0.5913659363389828,0.8428946210259065,292.625607357896,22,0.4928649968370947
48,74499,29.59395022307671,7,8,9,0.11829255719503573,0.34174170139757554,307.0819657997128,17,0.39737838015589505
35,66281,79.90226977392814,12,4,3,0.9782008978226113,0.8903932515231439,316.68711437317097,34,0.6602505409756148
33,82813,80.0412187512961,11,9,9,0.6131879439286562,0.2862844682968092,246.14580945238194,3,0.5378287762795514
57,64852,77.76603698167594,15,6,7,0.1058748506081193,0.2026594414802101,305.68012443060456,28,0.48190148244217956
53,142621,52.9585178663363,9,6,9,0.5722511405533733,0.392870086798887,232.7861386810775,15,0.5773638207995779
42,131653,29.172104297905317,11,8,7,0.7214491112572081,0.7239781139237259,191.16416234957518,19,0.6554742787147092
40,67836,81.13496034398482,11,7,8,0.2372591428021833,0.6201889792227907,345.11121128104037,22,0.5496405076469876
29,24595,19.42395563198491,6,5,4,0.6824434316058777,0.1501824120023899,180.41249201155583,4,0.2458527727396858
51,115930,29.686200600836948,9,5,5,0.9659328739922112,0.9811300331874484,212.72389914119003,47,0.592914893607884
53,35402,19.21082290990154,12,4,6,0.23164701649107822,0.9784166960972853,215.1233344804204,36,0.4029212499472791
54,145798,67.74680587837712,5,6,4,0.49084633442420467,0.271895500499997,284.5822903631755,49,0.7296756343488454
20,85283,68.93736678346599,17,4,8,0.314008954703867,0.5300847792259229,281.2116251559015,28,0.609643352591338
26,112676,65.59848928588855,6,7,5,0.3879023781984531,0.22761416004080115,242.7718285399966,0,0.4882921382882333
35,108131,42.144545219602115,16,4,3,0.8371100220651249,0.9921854960004624,330.6540099694942,0,0.5612638340411491
60,62723,10.91692971294189,9,8,1,0.8235382869907164,0.34830375730035357,297.5300686572333,30,0.4286099114019229
52,71322,91.20578886698709,16,7,1,0.008347680508422162,0.901961633133305,329.83063216339883,42,0.4827100664707283
51,66764,51.26536543721158,6,9,8,0.1220779196503845,0.4290393000464403,320.5057087363265,7,0.442531424447032
58,44911,41.29024729619806,5,3,3,0.34900744679074436,0.7162176134972957,361.5833657712741,32,0.41960046050126576
31,111288,59.29366443158103,7,8,4,0.3030368217493167,0.9054080026884936,203.53729297301504,40,0.5971129354420434
21,39405,20.086253146091476,8,8,7,0.09358641621776509,0.6212041429272819,262.20557933179407,49,0.3296186408226729
46,78122,14.122329131382564,16,3,1,0.6876576656989674,0.23088777758237755,328.93559883474796,31,0.33132479094824635
58,109756,41.14699692433641,9,13,6,0.6426965542441451,0.7975667745335893,196.08234080490968,39,0.6695112488881978
62,119489,23.49484871589114,10,5,1,0.24812391919086063,0.9089004029955824,272.0790793305575,17,0.4619501801895929
67,121589,25.18473915917929,13,4,3,0.3616674731682227,0.08911406411448464,210.0467610609338,7,0.42625925014097304
32,148909,89.35863729007441,6,5,4,0.4879646794606596,0.3733499865854092,320.6823328217064,24,0.6712380423009517
45,23447,53.54515854139666,9,2,7,0.04529078358813998,0.9926220064266476,351.92053336152736,39,0.3942778684628
59,73143,48.86343736801176,14,8,2,0.15479751033928346,0.6518707166713475,277.2902225184832,12,0.49784024017544914
33,82906,69.25847977913114,12,5,8,0.6468181353218047,0.17416749265835507,276.76751115987463,47,0.5674860278372937
29,30662,95.20326325399722,11,6,6,0.48565594986954985,0.8430668705554075,369.4084403234707,47,0.5762945665854636
69,83001,12.107657882585844,13,7,2,0.6004736386142012,0.4711105116987999,285.66204998721685,21,0.38902095491913335
22,78282,83.51992214381646,10,8,3,0.9733038968595065,0.8618465626899945,273.09454542402403,6,0.6272782343896512
51,24899,58.817898806916745,4,5,4,0.7555053964985289,0.7635068563822451,345.08361883386664,31,0.44638322561611127
59,48582,15.470370027371889,15,7,6,0.9682324092314154,0.7220936251236131,340.90081718898097,29,0.3711166431319691
18,134364,30.417782550210173,10,4,1,0.5909510682663237,0.270232112727709,321.71401741145615,3,0.4707431484823368
56,87471,48.75378023000921,14,7,5,0.0014660758017456255,0.5584435160631652,291.3367016002409,35,0.5362816047535673
49,143513,69.42653731316487,9,9,8,0.09377572446266536,0.8552868379310148,352.7978729704166,18,0.6095159548513975
43,62213,25.01809467839177,10,3,7,0.6969811778164254,0.8542311876819655,300.2430088920941,25,0.4446571756772442
34,127578,53.9530027312914,13,4,3,0.3050679751871167,0.17055237302488213,284.9920354575218,13,0.4852263333010084
65,95871,68.78249111417031,15,6,2,0.41377282766671675,0.40111956760052003,300.91673406997285,14,0.5098880370521708
44,103205,45.425334333903116,13,3,2,0.6754179157795862,0.459855768299413,335.52351991407494,7,0.4653984714637834
41,94081,86.43957015089741,7,4,5,0.3334349530017432,0.4808761640114467,321.4647649573412,34,0.581111196082227
52,125783,87.07645118120004,8,4,8,0.8736558962819605,0.45785561361835747,358.32109014892364,11,0.5900333826630351
63,123559,47.59843054640413,13,6,6,0.38742612915688457,0.09595189234560975,304.23241052844395,3,0.4950023988064316
59,103805,97.31964533048107,8,5,6,0.04432374207964318,0.903518065283552,259.77372531040464,11,0.5563005855293941
56,144698,8.482924148139283,13,6,7,0.9842085477683887,0.781458924132984,287.04924544696604,31,0.6229653109486175
43,57830,1.3328754539707255,11,6,1,0.48972275610692506,0.43131406860916155,273.0310352121382,40,0.37006985634777323
66,27066,38.68615811658798,6,7,3,0.35054195102376073,0.9513060993857559,282.98377385786034,32,0.4149156222017673
55,30712,60.50860907587842,7,9,5,0.8991621146764924,0.5413941210674574,285.0618868993735,9,0.4242977999492276
40,101527,63.29081558751643,12,6,7,0.8608714910453751,0.05793945564542646,322.0903890733255,24,0.4787805499776392
39,149453,48.16812789308903,14,5,6,0.03781689783918574,0.44315369117324066,292.8450487059337,42,0.5620011856032971
21,146888,13.363448010823971,8,5,1,0.8084394146887404,0.20639345188664282,304.1839708556574,42,0.5510655338436309
66,121326,17.87925465700153,11,7,9,0.4899690645631726,0.9981610905986509,294.4872202478263,39,0.4960635740930174
26,145464,85.36265040134892,16,9,3,0.6734487526091242,0.12400061362504755,303.65426054494486,16,0.6394546828595471
21,85365,86.92320204218686,7,7,7,0.14595483762822503,0.3062077119040758,307.5499068468195,10,0.5432644405161005
24,107185,67.7159552482113,11,4,1,0.667469194541961,0.6782704152025956,324.0354080691635,41,0.5717925578525631
40,119851,66.75757925560936,7,9,1,0.23009630942528259,0.22336799478090374,359.1679742212099,41,0.6360994387177781
19,50806,60.170530674752946,18,7,1,0.11734997898245048,0.11223176179108241,357.65368764596053,44,0.3878549758583553
66,32210,21.089662684496833,8,4,4,0.13466097620599315,0.38591353054152866,278.5130463647314,48,0.27864275969594265
41,56972,43.39681932573042,8,7,1,0.2999367230360348,0.8954584170404466,215.14457184999537,30,0.44117681088203575
57,125894,69.8935704948745,5,5,1,0.9916503309286282,0.5771796895453701,199.92161764335134,14,0.6462384249837639
48,54136,54.18797492833053,11,6,9,0.05428377707247123,0.745714355362453,315.63192037579665,13,0.37213455962406417
64,64297,2.8394530714548187,11,5,8,0.3309142479976067,0.28501495182322545,287.03372079810083,10,0.25105235157526273
48,136445,95.40212386528974,14,3,5,0.5250559078354751,0.8929291846631107,378.09130228111457,10,0.7485740154547897
64,35945,84.6367892046422,13,7,2,0.20690002743575642,0.560769479247679,351.07284511959165,49,0.5039463718856995
57,115201,26.793956396864047,9,8,7,0.9616059200585171,0.35388803909390787,213.62937722645765,15,0.4533040916963202
65,62477,62.02943458146332,10,4,1,0.46056630461987635,0.6551004938650036,307.16703549743966,41,0.3928086181045769
68,99180,92.40069898909059,7,5,9,0.692717387688749,0.406948902770374,252.90785060483734,1,0.6259027423692485
60,90453,10.505090199251486,13,6,1,0.3599669865505093,0.2772391480035833,317.97292448700284,26,0.4353198149747675
51,105404,50.79991859887336,9,8,3,0.19419916095159484,0.7667733432231784,353.33013569684937,20,0.5468996440550625
41,97413,46.168059558783156,10,3,6,0.30361103369775877,0.10774019880757202,200.594952679477,39,0.45274969221509465
66,33224,41.6102955230697,11,8,4,0.2796773579593863,0.6639075624972128,323.57360486654875,31,0.39248280568144595
43,23052,83.72327228039957,13,9,2,0.8475507724727389,0.5253964788765882,417.2562305054448,17,0.4919729187026449
33,47272,38.68396852304828,12,6,5,0.01476072473073542,0.5135663112621216,278.13297392242384,44,0.3915043530741659
64,61150,7.302669990859751,14,3,1,0.8936432008582105,0.34250000258429647,319.69581947025415,20,0.4018373949977428
30,116204,7.517936474265947,7,5,1,0.3928936525527429,0.2750175479656536,267.3511770409415,13,0.44734607704355217
32,37316,5.23171604593629,5,4,6,0.6168300129023925,0.6902953909605594,276.4048098811883,9,0.2966784166355056
44,73389,41.50539676552969,10,5,9,0.8055648054806762,0.8108656211304346,284.3583756372995,4,0.4713987968698173
21,83332,72.12222149213764,12,8,7,0.4609883462286799,0.3862460616124803,285.44587619172836,0,0.521476214488555
33,27240,21.16852373112103,8,3,4,0.09261107063614982,0.14420791222592044,267.5542349666765,14,0.2225087338383237
47,117095,65.0003835227234,6,5,8,0.5416981550766311,0.021495957611159966,336.3833873111208,22,0.5257283266376231
61,88774,69.02175873826671,10,6,1,0.12157964265077403,0.579750085332357,209.65028353412617,25,0.357992362005684
47,63175,26.265010277544196,10,8,5,0.8246744895328678,0.2500259588227992,381.29277178192274,3,0.4187942333493312
53,20565,60.4552079500023,10,5,2,0.6478905807392821,0.4128945508668014,286.351054996459,25,0.435261565334801
20,107298,68.80196566265789,8,8,3,0.5921441360962264,0.557276055483253,325.6112985912707,22,0.5851943609518067
39,91094,47.19474865741044,6,6,4,0.00038762004428416486,0.7235748388206967,262.13830366955466,27,0.41427584186417804
66,36375,34.334943130729414,10,7,1,0.9600728087185869,0.42354237867282296,320.33162826125204,46,0.4978065287986202
39,45710,62.2960036058584,11,8,5,0.13033163598821773,0.7025345191204477,365.51328423492293,42,0.5213822148559963
67,69895,97.80686164547764,6,2,6,0.18346196048569097,0.913551770099884,397.0089731847456,12,0.47440903351994046
67,143552,43.25729952752883,12,6,1,0.9861587034123519,0.2773477042390856,354.2474567103216,15,0.6282396697963539
66,96639,39.78177453222698,10,7,4,0.08953118814164185,0.6969396082810382,322.704757797038,9,0.4260952904630916
29,35174,46.96242334018522,7,8,2,0.7416457451499261,0.30397928899594784,319.94985243831246,42,0.45668643228121114
38,127026,8.545620951059774,7,4,1,0.09496188771892233,0.06797085120188784,253.5917117310453,45,0.49833781053309506
21,107329,55.76316468746761,8,5,5,0.7328131954428719,0.08275237536734337,210.63807110842623,9,0.5043899443582347
48,47597,33.541041334509096,11,3,1,0.889385095197193,0.7023623158759893,272.0530493913331,0,0.3354527759480496
61,94289,13.020790110794985,6,8,8,0.3496953820906813,0.14928775019932572,329.8199675892594,21,0.3670628139923557
48,58397,47.15941737061996,6,8,2,0.3123695837559468,0.9965272823786506,332.81602923003607,37,0.6027674957550124
40,91854,1.3350146708237651,11,6,5,0.9329978513967588,0.5435949755034695,158.54273252771645,27,0.5101499598632211
37,53069,40.77673927111314,5,2,3,0.07465029020259217,0.31249336647039283,225.36568136359875,5,0.24838667610766513
32,105687,11.4677915247186,11,3,6,0.3475466315691833,0.6052483938106251,282.77272796859125,45,0.46043698154584045
40,138968,3.404977636578249,7,7,6,0.6529280137466938,0.09010666430380598,260.5275570739665,27,0.47011067223836506
45,60274,82.6230295782057,3,10,8,0.6874895639613843,0.05282092052361442,247.9623450926544,23,0.5109129699783782
33,94237,91.70863152498085,8,8,5,0.4530179675645033,0.5370834580362265,344.8856427336706,44,0.6872190714210796
54,92498,21.55979018755156,12,8,5,0.8536474337366228,0.17933425397409175,289.54377153229115,40,0.5214656696657899
38,58197,54.39052811959186,5,6,5,0.8489694520187655,0.07255389258055622,343.77882403358325,28,0.4821172758501274
32,68634,28.51785755596751,7,11,9,0.8170678266085457,0.6279284681485064,200.90882040066893,5,0.4128336225523354
34,50041,49.864166428546035,10,8,2,0.17077222302610662,0.44893174185682505,289.28510144061005,0,0.3518141481257417
67,27248,44.226500768521866,11,5,3,0.6466835066166392,0.4970798429222789,261.882124506012,28,0.41509755522859343
54,105365,27.63605445296808,13,7,4,0.8509834331953974,0.7643380286230715,305.4474055648359,4,0.5893993452010611
30,22203,70.33896438389448,12,6,7,0.09427252884122095,0.6880764274839287,161.06260444029093,49,0.3125669681891752
36,71986,13.52260497270517,12,7,1,0.24458665802077528,0.8054858130696412,402.3585695171845,11,0.40728137961044725
47,45370,6.254205434965345,6,10,3,0.9779800497686602,0.08842944349260418,275.71729794286796,7,0.38275854829916933
62,55247,76.99986787069064,14,5,7,0.4618753780536854,0.08225102880743762,318.9926732752465,42,0.3664934340250388
35,144403,66.9270730908473,4,8,8,0.5301964308172102,0.5771042027633071,350.4058069826146,6,0.7029011672978618
31,139544,50.3540862904934,5,6,2,0.3502712704742237,0.9228967482791741,367.1158232436482,5,0.7031655040244478
53,95922,47.31118727678162,8,9,3,0.392190801308292,0.7461720012686066,272.2840952559479,7,0.5136996694334266
53,145408,50.243726569651194,7,4,7,0.8945223265521028,0.7013465366047503,357.2129820487888,34,0.7057297780878993
37,20434,44.26538353376861,14,7,7,0.20923678367201515,0.35400530351970005,355.4062888176975,25,0.2693755678065049
69,82982,39.896337287286734,8,3,3,0.27914898223833706,0.5691404370862966,285.21264403940876,0,0.47921672643864444
36,85180,50.469369685725916,10,5,5,0.5006562718515338,0.6961539159964447,310.9002564270981,26,0.5205473750098596
62,128534,53.32300194481628,9,5,7,0.3105715816958726,0.5053898703387893,246.96835175639953,27,0.4294649135135903
61,54474,69.49832909427847,7,6,3,0.8926333177715625,0.2306267185209847,277.9042580669098,47,0.570740949887307
24,44644,71.40950891266823,6,10,8,0.6329864541051943,0.6789075956993895,318.06654964813026,30,0.47946353190269786
61,58493,38.38527893387432,13,3,4,0.5037420797160789,0.5152273456706482,373.8350950693616,41,0.4061007529840013
21,103824,41.940511751605385,10,4,7,0.6040691467375701,0.24994725655008154,289.5846204826262,49,0.5435295860862189
51,141706,37.99601980388608,8,4,2,0.01982993756511653,0.5277772038135268,279.1796344074423,47,0.5627173551198135
19,23959,54.11704158894533,10,6,5,0.7417548252975428,0.3428731935800612,298.3423652964759,9,0.3691017842727382
22,67289,45.88200025350533,12,3,6,0.3354301743717877,0.06673784735876276,223.0869572173305,27,0.38399399475291107
27,31143,89.07004985048316,12,10,1,0.6081956039269121,0.4723421848093585,238.6232510414631,11,0.5326499002817382
49,59593,69.9397654247308,12,6,9,0.8321800139921037,0.9688168765320125,272.5208188507661,14,0.46723380275635973
59,59115,89.9669819916901,8,8,9,0.3454879674850093,0.24916283861664368,247.55332740685026,1,0.46705599389023345
58,131145,71.20456216438313,9,8,4,0.036963263986107275,0.4410090969874594,203.67413345182229,17,0.5718090499690772
30,42540,97.1282227038576,11,7,5,0.0009699675957675069,0.8214512537654493,301.6405835483341,43,0.5139038738754222
56,55481,63.93794104727164,9,9,9,0.8598314258827545,0.9498245651684936,404.75694816828815,42,0.5421077291064597
22,115505,96.39146367814242,6,9,2,0.5465262957118007,0.05588544085933467,301.15985514813224,22,0.6404590952750439
27,97097,16.658819150533184,8,4,5,0.6504512511457633,0.749682176660289,179.60649816357176,9,0.38287416493319626
27,42578,6.195290402110981,9,9,4,0.5967919802920948,0.3218906104181568,339.2877462076421,5,0.21082096862333727
55,32787,58.333393335182066,11,6,2,0.16900701686010244,0.10734657515966994,327.3684745429359,16,0.30447346027920896
44,92048,98.36582737417771,7,5,2,0.03824361268614129,0.7557325394352467,332.75498225092673,48,0.6510872400498312
68,141555,42.34291948293728,10,7,9,0.24320157199255932,0.47097372518279557,242.05519784491185,48,0.5718236998291549
38,72879,21.992292857103003,7,5,8,0.9908916198025732,0.20708617427050546,328.4979686038631,2,0.2856784068985147
25,30596,52.63260347015788,6,6,8,0.41779098343085475,0.7174336426555791,337.8688733075486,0,0.35185723308655886
18,117282,65.23106383330997,8,8,8,0.9250775487562398,0.22109542035297092,315.24115219792634,9,0.643878531753701
45,80669,32.202690856073005,10,2,5,0.2602583260346897,0.6292384454441929,306.79043007606634,3,0.325181264910583
66,39930,71.76216649142668,17,4,4,0.7153906912374535,0.33426276459153226,296.2825402567794,36,0.38663728093324934
56,67950,97.53633619752685,10,10,3,0.02604316737027612,0.22692953605277022,384.16381900796864,12,0.4072037382983792
31,115737,89.79934904935106,10,6,2,0.013113481153809392,0.039696994432081634,290.96688416954004,27,0.5039502071300331
38,38687,29.86695197770733,7,5,5,0.4658835804187498,0.15642768732186674,352.9422956466393,30,0.327540976063392
47,72833,33.34564463131523,12,9,8,0.6490873265010884,0.9346120667082658,325.6642763238375,16,0.4738280850837964
38,142540,37.78258122050927,10,9,5,0.9622410118551749,0.45062527212010295,361.12180385830914,34,0.680192551629611
66,55989,40.06072506097089,10,3,7,0.02970208420142295,0.8450045482730829,373.72903929571316,16,0.37059911806769147
26,50183,10.931630420134663,15,5,5,0.9878723402926767,0.7605392613378461,332.605138014358,3,0.41821864242343865
34,40758,76.43432105003964,6,9,9,0.47181157919720695,0.6921238425659302,315.86956998700117,13,0.4637607779091361
22,21082,37.168587097459344,11,4,8,0.7663838714000902,0.7368836589861198,393.79500240606234,36,0.43259855218032245
48,126941,88.10217769383976,9,6,8,0.6462860199365165,0.16765706343656273,317.0737797938608,32,0.6489598353045136
69,116368,92.76712168889077,13,5,1,0.2477855023689064,0.2466218573805704,329.6832382474865,11,0.5637378715356612
57,65891,3.4186996214611227,19,7,5,0.33253499639687534,0.7784871206051936,384.4372472711713,1,0.3447907251197179
55,65810,98.86180392289242,9,4,9,0.5911131471555265,0.667915122405217,333.3865519438769,5,0.47179407584240196
60,66901,71.29225041851828,10,6,8,0.096369756355979,0.8116366612749992,199.26678900497922,44,0.5125624117535449
36,103512,52.51883037330327,9,0,1,0.7747197944944582,0.6857759150436579,176.70562999844702,33,0.5072316790881711
53,123912,39.56323322888277,10,5,9,0.7995841445251807,0.7855335481305302,220.36319065534104,49,0.5976399214414161
67,91062,52.33329512836158,9,4,1,0.8206348158486637,0.5827455023254327,251.31108431202935,39,0.5758321058495133
50,116622,33.137847673866,10,4,5,0.8485851301002711,0.8169284557756308,292.89952043043917,28,0.6011024437905611
30,41563,62.646093555958274,7,8,1,0.689091512959733,0.32359010584984627,317.9465679995765,10,0.3846601529266583
31,92008,10.205047368034332,10,9,8,0.7439414932349149,0.06794421735118195,241.30686440461923,9,0.42606165971318305
50,22775,62.49113768826921,10,7,2,0.5886892581632729,0.20130208182366238,322.1676225035831,35,0.3764748234644277
46,35828,28.25914016370597,7,6,6,0.22667190270759519,0.1517381505337877,251.7368015482302,18,0.31276522423175135
60,130312,2.7458480761822903,2,4,2,0.08304369472011297,0.47235463759815877,346.9747594519613,1,0.49203867374617705
66,145933,55.71787085012488,6,5,2,0.1785548432330335,0.9044786957492988,356.74078444991403,1,0.60476180362426
53,37974,58.26632782941694,8,5,1,0.19310661073959523,0.3109277452642065,348.7890692576898,12,0.3279743609395934
61,42388,43.23033146644207,8,8,6,0.7578905012434275,0.517046779182461,283.6221015574946,30,0.4080096562358524
27,100591,8.156337022481368,12,5,5,0.9477484885494889,0.81507264267605,435.33744628841123,39,0.5556921339087167
48,141918,89.44095232761497,16,10,4,0.8144382248789087,0.871096865424398,239.4327836253151,0,0.6773353764369288
23,38615,61.531649915561,10,8,4,0.9922038364150038,0.27821187867539765,266.30448768871906,13,0.42363965541641235
18,57886,12.455616657327989,14,13,9,0.04366013819863801,0.5233042357598354,340.4385511862354,15,0.3084599596378709
24,42838,51.58212708282062,7,6,2,0.03208646065975129,0.2563524411435665,298.56127534631963,12,0.35359839872265053
44,60728,50.22817727889868,8,6,7,0.6835491680488789,0.41946751132958093,378.23814862102074,46,0.4742216604188677
38,136249,6.9797850104997705,6,5,5,0.025607215494541036,0.3923150126491104,186.32659177646173,46,0.47168532513119665
45,98000,61.0791106566918,12,6,9,0.890726892995932,0.06406548706054649,304.05104798096966,24,0.44588129823484174
33,72798,81.02431349323489,11,10,4,0.47217300699208553,0.02734136540669374,239.6171426990155,37,0.5094485034933286
63,125900,75.15179737059934,8,2,6,0.9244076665195926,0.6179144124116921,284.5697792902407,6,0.5885662130810805
40,92776,21.09397200225415,9,5,2,0.24985347085554788,0.17179996135530418,299.0996844352622,29,0.34441353987943746
69,90478,86.36696042586694,7,5,1,0.6424082359350876,0.14835242452505615,290.2407152897961,16,0.5117527549658565
37,39622,34.91167440027574,13,10,1,0.6990542697836722,0.3581670988028105,252.94649723845487,42,0.3104222955341058
55,33536,94.7043294509022,4,4,4,0.28726175269084453,0.2314371130123788,309.1905687343374,23,0.3524405453661672
42,87136,8.103048458345658,12,8,9,0.36725721129381117,0.7454760632386237,368.6007778044584,37,0.3829078757652848
45,25700,49.134660163464424,12,5,3,0.551451154305333,0.6492735077151803,277.27729703162885,16,0.4003734668280463
22,58839,60.115313340577366,6,8,3,0.3836425850724071,0.9623767573191759,394.84255028360013,16,0.49607531830950646
38,30248,25.517359748985868,10,6,7,0.49152145129893043,0.4020210938212465,338.3424454110049,24,0.1934300517625257
35,65291,77.36663868330254,3,5,8,0.4560054692897769,0.02653178906296627,288.69139375549327,41,0.5267289125177508
64,102629,63.06267230126099,11,7,6,0.6659916867574486,0.8468492428716727,277.17422661146014,8,0.5955674108009894
23,104891,2.7928342915076,7,8,1,0.0813275361471163,0.1227027662018837,324.9988578900537,2,0.32148384651657064
46,145612,61.22849047892735,11,6,6,0.9566239138010643,0.26879647539134643,270.81128412694073,44,0.708833930011547
36,37177,49.65634520742619,9,7,8,0.10284706763418605,0.6303997039857683,336.98065442058345,45,0.4110972206906389
50,39483,20.40689096864726,8,4,5,0.3381063792704224,0.46159477050827336,276.17004107215007,31,0.29706295599654076
18,63815,99.57907447889343,12,9,8,0.00870269524782441,0.6918808893710764,262.01490588207935,2,0.49428855217372497
62,140718,89.81905728793387,16,3,1,0.81601933593921,0.19378672570513544,295.5759687204983,0,0.6120736474251026
20,58533,29.958261807877285,9,4,4,0.11251253128199112,0.5854861067941047,379.0677105582801,39,0.3455449484935073
59,20026,54.56602115906301,12,5,9,0.2784923482528693,0.4540399229530929,239.8882827106885,7,0.3311159026401212
38,124997,32.333711851118785,11,4,5,0.4517620101749209,0.5872611861199668,231.91992083603668,29,0.4861628869283956
52,80611,77.77407941197173,12,5,3,0.8439754547136025,0.8819935862298187,267.00188337872567,34,0.6019586155624256
58,107242,93.10281188644905,12,6,3,0.767247334819805,0.5334563515355121,232.45708911747755,26,0.6895475104048833
57,44660,36.524032084523974,7,6,9,0.14992682709379068,0.7409357169964221,326.0783722825824,12,0.4018685540446004
20,75103,80.75284066521913,7,3,1,0.446666819337997,0.7440839344417189,292.06545579085326,5,0.5348145156820154
